Username,CreatedAt,AvatarUrl,Id,Contributions,JavaScript,Python,Java,C#,PHP,TypeScript,Ruby,C++,C,Swift,Go,Shell,Kotlin,Rust,PowerShell,Objective-C,R,MATLAB,Dart,Vue,Assembly,Sass,CSS,HTML,Pascal,Racket,Zig,Other
ppmim,2009-01-07T08:36:36Z,https://avatars.githubusercontent.com/u/44784?u=2d953b6f01fd8ba26b9d87c0e373fcf7105aa4a8&v=4,1,4,0,14574037,0,0,0,0,0,47365,6447117,0,0,46094,0,0,0,0,0,0,0,0,0,0,0,1172,0,0,0,3844811
tiagofernandez,2009-01-07T08:43:07Z,https://avatars.githubusercontent.com/u/44786?u=0d645b09dbc53e706436f41b0f22717ac746df3c&v=4,1,217,69758,17520,0,0,0,0,0,0,0,0,840,4380,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,7181
kentfredric,2009-01-07T09:21:51Z,https://avatars.githubusercontent.com/u/44790?v=4,1,0,3196,10215,0,0,0,0,0,0,51052,0,0,49632331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926428
yjean,2009-01-07T09:49:17Z,https://avatars.githubusercontent.com/u/44793?v=4,2,4,4897,0,0,0,0,0,21240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,4883,0,0,0,0
pterjan,2009-01-07T10:17:53Z,https://avatars.githubusercontent.com/u/44800?u=76831b1947234bb71ad237da28597982a50b3e2c&v=4,1,6,0,0,0,0,0,0,3336751,1934,3016351,0,0,7892,0,0,0,0,206429,0,0,0,0,0,22585,0,0,0,0,103420
usop4,2009-01-07T10:20:01Z,https://avatars.githubusercontent.com/u/44801?u=7698ca867616eb9d753b7a76541036254e6c3069&v=4,2,188,1320884,34563,0,0,74550,0,0,2704,62971,0,0,2100,0,27955,0,0,0,0,0,0,0,0,6110,34096,0,0,0,2286
dremex,2009-01-13T21:27:50Z,https://avatars.githubusercontent.com/u/46345?u=1314ae1f8f88e8bef32842baf330a22c69999128&v=4,1,388,56207,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,19082,22262,0,0,0,0
JulianJorgensen,2009-01-13T21:32:13Z,https://avatars.githubusercontent.com/u/46347?u=9ec1250f2524faf3322b28c0271da32b310339fc&v=4,2,462,444852,0,0,0,0,0,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198797,42308,0,0,0,0
tunix,2009-01-19T17:50:09Z,https://avatars.githubusercontent.com/u/47731?u=82505de56ee7b75fabf6b51fbf52df1d29dac765&v=4,1,312,0,0,0,0,0,0,0,0,0,0,0,12841,0,7288,0,0,0,0,0,0,0,0,0,0,0,0,0,8331
nrdufour,2009-01-26T18:26:22Z,https://avatars.githubusercontent.com/u/49407?u=e8e4f4aaad9649e1f8971b1ffe841599e5010142&v=4,2,418,0,14508,0,0,0,0,0,0,0,0,14942,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9462
knut,2009-01-26T19:12:01Z,https://avatars.githubusercontent.com/u/49418?u=aa5017596b0cb1bbe22ee8d16f2a9892588ec66d&v=4,2,0,0,0,0,0,18600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diegocn,2009-01-26T19:17:04Z,https://avatars.githubusercontent.com/u/49420?u=16608b5532ed2e9ac5d035cee76bd39120103f42&v=4,1,3,44786,60042,0,0,0,0,789,0,0,0,856247,173812,0,406111,22279,0,0,0,0,0,0,0,32212,13,0,0,0,92985
fivetop,2009-01-30T07:29:39Z,https://avatars.githubusercontent.com/u/50413?u=bf80a1ed965184e570367886922b7cff7a9e1525&v=4,1,332,332013,0,0,1421915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41591,154302,0,0,0,698931
ncouturier,2009-01-30T08:54:16Z,https://avatars.githubusercontent.com/u/50425?v=4,2,13,0,2932983,6573,0,0,0,0,187029,1511,0,0,87762,0,0,0,0,12920,567,0,0,0,0,0,105583,0,0,0,5528108
moncho,2009-01-30T09:58:23Z,https://avatars.githubusercontent.com/u/50428?u=f613b42f1cfad143e605fc9251ff1664a94436f7&v=4,2,55,0,0,0,0,0,0,0,0,0,0,794489,8555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5245
kevinr,2009-02-06T16:13:55Z,https://avatars.githubusercontent.com/u/52371?v=4,2,13,45,93535,0,0,0,0,0,6867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7370,33482,0,0,0,54035
Ri0n,2009-02-06T16:31:29Z,https://avatars.githubusercontent.com/u/52379?v=4,1,285,545953,4562,0,0,0,0,5500,7690687,297168,0,0,105281,0,0,0,0,0,0,0,0,0,0,0,53824,0,0,0,153107
sixfeetover,2009-02-06T16:40:04Z,https://avatars.githubusercontent.com/u/52384?u=68dc9d49398ad50688bce86636febec4851c6e5a&v=4,1,38,0,0,0,0,0,0,26870,0,0,0,0,1535,0,0,0,0,0,0,0,0,0,0,1092,872,0,0,0,133
torjusb,2009-02-11T07:32:07Z,https://avatars.githubusercontent.com/u/53583?u=24cdb85135ea3c082919b06b64f5663bfe02a7b1&v=4,2,1085,0,252,0,0,0,0,0,0,0,0,0,7896,0,7320,0,0,0,0,0,0,0,0,0,0,0,0,0,77646
nikola,2009-02-14T23:17:43Z,https://avatars.githubusercontent.com/u/54608?u=8727484a77ae6ed90b77d3e31746de4b74ab9e6a&v=4,2,0,150375,33791,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevinsearle,2009-02-14T23:24:03Z,https://avatars.githubusercontent.com/u/54612?u=1e1353f21b469b8075d58cd8cd158f275c007177&v=4,1,4,18300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cookrn,2009-02-14T23:59:24Z,https://avatars.githubusercontent.com/u/54619?u=f4e57d93481e5434012152087fb60a3ee5b62368&v=4,2,4,0,0,0,0,0,0,61387,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47789
dalpo,2009-02-21T15:21:29Z,https://avatars.githubusercontent.com/u/56606?u=727cbfd5c65f06732173b87aba33afbf78553aff&v=4,2,7,44489,0,0,0,0,0,381766,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,49559,0,0,0,13210
thomaseichinger,2009-02-21T16:03:55Z,https://avatars.githubusercontent.com/u/56618?u=5dcea5aeaf1b6417a6db74df02d2f3e81ecb4050&v=4,2,8,13286,1153604,0,0,0,0,23413,952912,60015395,0,0,145756,0,6847,0,0,0,0,0,0,647070,0,2208,192153,0,0,0,797817
lepinkainen,2009-02-26T09:24:28Z,https://avatars.githubusercontent.com/u/58150?u=9be25347fa455277cb51f3df457d2173e9e657ae&v=4,2,77,945,229993,0,0,0,3830,0,0,0,0,88920,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2089
peteboere,2009-02-26T09:55:37Z,https://avatars.githubusercontent.com/u/58157?v=4,2,16,308701,0,0,0,308991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xnnyygn,2009-02-26T09:59:44Z,https://avatars.githubusercontent.com/u/58159?u=0711529ee8a8bed8789ae31da8b360c2ee13a54c&v=4,1,9,0,0,1455080,0,0,0,0,0,0,0,0,739,84581,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0
joyqi,2009-03-02T18:00:03Z,https://avatars.githubusercontent.com/u/59437?u=005f5fd14203b198831d5e71d67e256fbf46f5db&v=4,1,870,682000,0,0,0,1321869,42317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69437,2321,0,0,0,51195
jehrhardt,2009-03-02T18:16:57Z,https://avatars.githubusercontent.com/u/59441?u=1b62b7b79afda9f3df87a3d8419249dc134bb9cf&v=4,2,140,3988,0,0,0,0,0,0,0,0,0,0,475,0,0,0,0,0,0,0,0,0,0,145,18041,0,0,0,173248
matthoffman,2009-03-02T18:18:09Z,https://avatars.githubusercontent.com/u/59442?u=dcc625f65b8124844698537c34b7dde7c446d8b8&v=4,1,0,0,38128,205012,0,0,0,0,0,0,0,0,140940,0,0,0,0,0,0,0,0,0,0,36,6015,0,0,0,46011
dayvson,2009-03-02T18:29:50Z,https://avatars.githubusercontent.com/u/59447?v=4,2,92,14007,0,0,0,0,0,0,0,253913,3930,613930,1782,0,0,0,1531790,0,0,0,0,0,0,1454,23905,0,0,0,2736
snicol,2009-03-02T18:42:23Z,https://avatars.githubusercontent.com/u/59453?u=04cda70a3d73e288559f9d78de085e99f891218c&v=4,1,2677,0,0,0,0,0,0,0,0,0,0,43443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamw,2009-03-05T16:41:33Z,https://avatars.githubusercontent.com/u/60503?u=d63edeb0d594d2c1805496fc534461e8ed88abdd&v=4,1,1362,756,11829,8341,0,0,111681,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,470,2502,0,0,0,4702282
rbranson,2009-03-10T07:26:45Z,https://avatars.githubusercontent.com/u/61890?u=4a5a5258b950480010fb387c027677fb0b750a50&v=4,2,93,25589,0,9298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bruxisma,2009-03-13T08:51:31Z,https://avatars.githubusercontent.com/u/63051?u=d18ddb19abcf622b4b7a6ff8bfe0de7409f4ba97&v=4,1,544,0,2829,0,17936,0,0,0,0,0,0,0,592,0,93167,15412,0,0,0,0,0,0,0,0,0,0,0,0,24475
mattvague,2009-03-19T19:14:18Z,https://avatars.githubusercontent.com/u/64985?u=613b340b11b5c56985c42d93735441f4efe9e0e0&v=4,2,1799,330,0,0,0,0,0,502624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45392,0,0,0,0,0
jab,2009-03-19T19:27:00Z,https://avatars.githubusercontent.com/u/64992?u=ab611ca236c8a66a48f23f2c38b5f90d39a97587&v=4,2,167,0,34518303,0,0,0,0,0,328488,17696700,0,0,78629,0,0,0,0,0,0,0,0,2415,0,1343,200141,0,0,0,116036
rayyildiz,2009-03-19T19:30:25Z,https://avatars.githubusercontent.com/u/64995?v=4,1,712,20419,15808,43348,0,0,24232,0,0,119568,0,42441500,64391,0,0,0,0,0,0,0,0,2773642,0,366,2621985,0,0,0,67167
pinterb,2009-03-19T19:37:43Z,https://avatars.githubusercontent.com/u/64997?u=d1a2e80630692af72eee36c86152c5716f286e0a&v=4,1,14,172707,133679,0,0,0,0,1755,0,978,0,42763714,1812093,0,0,5547,0,0,0,0,0,0,0,36379,1249724,0,0,0,755471
moosh,2009-03-19T19:45:31Z,https://avatars.githubusercontent.com/u/65003?u=db1c1338f8d1eb57e5d67c7ce4a01380f1780dda&v=4,1,2,10926,3999,0,13154,0,0,0,437913,156019,0,0,1106,0,0,0,0,0,0,0,0,0,0,1333,649,0,0,0,0
pirroh,2009-03-23T12:58:28Z,https://avatars.githubusercontent.com/u/66048?u=fd298ad60618bcd0647a3f60012c4a5b37401945&v=4,1,35,0,109587,0,0,0,0,0,0,0,0,0,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aljen,2009-03-23T13:16:58Z,https://avatars.githubusercontent.com/u/66054?u=95f81f746131b2327f9d59c02a005fc519e54684&v=4,1,630,0,6197,0,0,0,0,0,647316,129459,0,0,12836,0,0,0,0,0,0,0,0,44092,0,0,0,0,0,0,51495
wezoalves,2009-03-23T13:31:35Z,https://avatars.githubusercontent.com/u/66060?u=bb40d0140b56eb76e164351c35ccde63dc54608e&v=4,1,14,0,0,0,0,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scm,2009-03-27T10:18:06Z,https://avatars.githubusercontent.com/u/67777?u=70e9784bc5368ab0762c9f70044362683904a7a1&v=4,1,13,1382029,2557120,0,0,0,0,0,0,0,0,0,62106,0,0,0,0,0,0,0,0,0,0,72081,504847,0,0,0,476049
haad,2009-03-27T11:17:11Z,https://avatars.githubusercontent.com/u/67790?u=21981748a4badf566644e05ccd144c0fbda0264e&v=4,2,104,0,12002,0,0,0,0,0,0,5694298,0,6350077,753111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2344008
Vaduz,2009-04-02T07:31:50Z,https://avatars.githubusercontent.com/u/69694?u=e4e5b7d57c7658188081d3f297bf040f8741b6e1&v=4,1,389,1970998,0,0,0,2368,137171,0,0,0,0,0,9253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1794
danielzarick,2009-04-05T20:07:41Z,https://avatars.githubusercontent.com/u/70777?u=50f82a92a561ff8a7166793e2f89d0f3667d2787&v=4,2,43,36659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23029,5913,0,0,0,0
sergio-fry,2009-04-05T21:06:21Z,https://avatars.githubusercontent.com/u/70792?u=6ef39b189e9b4ac439b7b4251361be323624082f&v=4,2,466,8950,0,0,0,0,0,115710,0,0,0,0,846,0,0,0,0,0,0,0,2535,0,0,1203,16775,0,0,0,4893
jeffersongirao,2009-04-05T21:31:21Z,https://avatars.githubusercontent.com/u/70795?u=8339f944877f7fe0c1897f55ffcd9dcacc5933d2&v=4,1,3,0,0,0,0,0,0,0,0,0,0,20776,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2983
codepope,2009-04-11T07:39:21Z,https://avatars.githubusercontent.com/u/72684?v=4,2,93,3689,24969,0,0,0,0,0,0,0,9466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
djo,2009-04-16T06:51:33Z,https://avatars.githubusercontent.com/u/74343?u=07fc352d0ac2e30b890edeb7b8945938109b230d&v=4,1,3,0,34453,0,0,0,0,23526,0,0,0,12248,798,0,0,0,0,0,0,0,0,0,0,0,8999056,0,0,0,124488
enukane,2009-04-16T06:54:09Z,https://avatars.githubusercontent.com/u/74345?v=4,1,139,79884,0,22379,0,0,0,23838,0,0,0,0,2032,0,0,0,0,0,0,0,0,0,0,1664,19478,0,0,0,1314
maxcountryman,2009-04-16T07:44:52Z,https://avatars.githubusercontent.com/u/74351?u=da92ad0c44335144a5b4bca6e6a6d8e73b8c99ce&v=4,1,1167,0,122322,0,0,0,0,0,0,0,0,0,0,0,77472,0,0,0,0,0,0,0,0,0,0,0,0,0,43041
qmathe,2009-04-16T08:21:26Z,https://avatars.githubusercontent.com/u/74360?u=ecdb8d80e9f7226fe107b207e4b2ec28a4631041&v=4,2,19,0,0,0,0,0,0,2284,26518,6235,43164,0,14340,0,0,0,4936154,0,0,0,0,0,0,0,0,0,0,0,468214
aarongustafson,2009-04-20T14:15:20Z,https://avatars.githubusercontent.com/u/75736?v=4,2,587,279429,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140204,754634,0,0,0,243818
rmhall,2009-04-20T14:27:21Z,https://avatars.githubusercontent.com/u/75738?u=393f654d7d31ae096e5599be5392c71bd5a1bd7f&v=4,1,7,101773,10325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2915450
edfactor,2009-04-20T14:39:28Z,https://avatars.githubusercontent.com/u/75745?u=e4bad5253a636db4b9ef59c7ea49a9c147f00df8&v=4,2,0,0,14383,0,0,0,0,0,0,0,0,0,7525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamse,2009-04-20T14:43:42Z,https://avatars.githubusercontent.com/u/75746?v=4,1,139,0,0,0,0,0,0,0,0,9326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15438
jcran,2009-04-23T03:54:35Z,https://avatars.githubusercontent.com/u/76854?u=4faff65ce9dec2876c8ac593c5d448896be7a94f&v=4,1,317,972073,1587,0,0,0,0,2569810,0,0,0,0,16358,0,0,0,0,0,0,0,0,0,0,978670,105995,0,0,0,9001
briangu,2009-04-23T04:42:42Z,https://avatars.githubusercontent.com/u/76862?u=f30a103e9a58e3a052b91e7a33f547fcc9ea6b39&v=4,1,4769,0,523240,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127536
jaycverg,2009-04-23T05:04:28Z,https://avatars.githubusercontent.com/u/76865?u=7dcd5f7b629d52457ad104c8f6523917495ed025&v=4,1,0,1637,1387,0,0,0,9741,0,0,0,0,0,80,34293,0,4109,0,0,0,0,0,0,0,0,0,0,0,0,0
zengpuzhang,2009-04-23T05:21:46Z,https://avatars.githubusercontent.com/u/76869?u=d1b916b4a5fb97e89315d1233f4597ba83fc7f1e&v=4,2,10,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doy,2009-04-27T23:02:20Z,https://avatars.githubusercontent.com/u/78547?v=4,2,375,0,138663,0,0,0,0,0,0,0,0,0,34627,0,774554,0,0,0,0,0,0,0,0,0,0,0,0,0,1010123
apeace,2009-04-27T23:06:47Z,https://avatars.githubusercontent.com/u/78548?v=4,1,0,4264,0,0,0,0,8618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,2399
jdonaghue,2009-04-27T23:25:16Z,https://avatars.githubusercontent.com/u/78551?v=4,1,181,332274,0,0,0,0,107587,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,11264,0,0,0,0,0
goodell,2009-04-28T00:03:01Z,https://avatars.githubusercontent.com/u/78560?u=30b6febfdc76447002274c4aa1e1b0795956df74&v=4,1,0,0,0,0,0,0,0,0,4806507,167036945,0,0,300567,0,11634,0,0,0,0,0,0,3661,0,4852,0,0,0,0,1352163
coreyward,2009-05-05T14:34:00Z,https://avatars.githubusercontent.com/u/81224?v=4,2,3698,234219,0,0,0,0,53674,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,635,0,0,0,0
sashazykov,2009-05-05T14:38:42Z,https://avatars.githubusercontent.com/u/81225?v=4,1,362,60032,0,0,0,0,0,195265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37162,8063,0,0,0,81310
lologhi,2009-05-05T15:10:02Z,https://avatars.githubusercontent.com/u/81240?u=2ee05490baf6110c0d38d627f61be98dff56f227&v=4,2,62,32643,8842,0,0,213223,1007,309,0,0,0,20188,945,0,0,0,0,0,0,0,0,0,0,47380,21658,0,0,0,43566
stephancom,2009-05-10T07:18:50Z,https://avatars.githubusercontent.com/u/82902?v=4,2,493,0,0,0,0,0,0,841393,6196,472408,0,1955,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17867
sevas,2009-05-10T08:05:20Z,https://avatars.githubusercontent.com/u/82907?u=889b145b24a82778cccc85f82f5475493f6ac225&v=4,1,191,0,24006,0,0,0,0,0,414279,355954,0,0,191,0,49984,3747,0,0,0,0,0,0,0,0,0,0,0,0,2245599
mmatloka,2009-05-10T08:47:02Z,https://avatars.githubusercontent.com/u/82916?u=48d5774858a15bfa5e14215c6bdbf3549aa7d1b8&v=4,2,643,10311,750,1564354,0,0,0,0,0,0,0,0,5786,0,0,0,0,0,0,0,0,0,0,1936,94649,0,0,0,1492966
blaenk,2009-05-14T20:17:56Z,https://avatars.githubusercontent.com/u/84680?v=4,1,2520,2565,35016,0,0,75573,0,0,0,0,0,0,38909,0,187660,0,0,0,0,0,0,0,0,1739,0,0,0,0,168554
jonah-williams,2009-05-18T18:51:57Z,https://avatars.githubusercontent.com/u/86003?u=42b215fd297a6f6e2bdb0997273cdde54446985c&v=4,2,0,23222,0,0,0,0,0,0,190083,0,0,0,4579,0,0,0,40482,0,0,0,0,0,0,289,2004,0,0,0,0
pgebheim,2009-05-18T19:09:10Z,https://avatars.githubusercontent.com/u/86010?u=3672053c22b7579bc5048c9720483dac30b0bb10&v=4,2,129,3556302,1199271,0,0,0,7817852,0,0,0,0,0,66561,0,0,0,0,0,0,0,0,0,0,447033,47098,0,0,0,2159931
gigamorph,2009-05-18T19:33:45Z,https://avatars.githubusercontent.com/u/86015?u=62a3748ac7c9ccbbd587e16b7326ba6ef0dd52e4&v=4,2,13,2068,0,0,0,0,0,0,0,0,0,33816,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anjackson,2009-05-23T15:53:39Z,https://avatars.githubusercontent.com/u/87843?u=e5d88921f9fb962ac45ac840c9ebf24a8eeb2b16&v=4,1,920,194900,86496,1254602,0,0,0,74,684,0,0,0,41963,0,0,0,0,0,0,0,0,0,0,6201,197131,0,0,0,1380378
pjq,2009-05-23T16:14:50Z,https://avatars.githubusercontent.com/u/87846?v=4,2,237,0,89212,118643,0,0,0,2685,23435,1425,1011,0,13605,61621,0,0,38,0,0,102691,0,0,0,0,8461,0,0,0,18806
yoiang,2009-05-28T22:31:46Z,https://avatars.githubusercontent.com/u/89718?v=4,1,295,750614,0,0,84838,0,0,0,0,0,0,0,0,0,0,0,10500,0,0,0,0,0,0,80448,78694,0,0,0,0
swanandp,2009-06-02T04:51:45Z,https://avatars.githubusercontent.com/u/90904?u=6626c53a8713a611aaa8632607331b9b42bb4de3&v=4,2,44,0,624,0,0,0,0,241204,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dustin-lennon,2009-06-05T03:14:10Z,https://avatars.githubusercontent.com/u/92093?u=98c4ae26035c5e9e59e8e446cfca9892bf9cb7a5&v=4,1,52,14517,0,0,0,0,45544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xs23933,2009-06-05T04:13:28Z,https://avatars.githubusercontent.com/u/92106?v=4,2,37,0,0,0,0,0,0,0,0,0,0,134032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnschenker,2009-06-05T04:35:01Z,https://avatars.githubusercontent.com/u/92110?v=4,2,28,0,2831,0,0,0,0,0,0,0,0,0,1617,0,0,0,0,0,0,0,0,0,0,20195,3042,0,0,0,0
schloerke,2009-06-08T15:54:57Z,https://avatars.githubusercontent.com/u/93231?v=4,2,1468,3401724,391,0,0,0,0,0,5126,0,0,0,526,0,0,0,0,2143018,0,0,0,0,0,30178,21682,0,0,0,2772
mannclay,2009-06-13T12:50:35Z,https://avatars.githubusercontent.com/u/95019?u=f15da1f9ae3127472c96a76ec5a1728368d9325c&v=4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4385,938,0,0,0,0
hloeung,2009-06-13T12:57:20Z,https://avatars.githubusercontent.com/u/95021?u=022e17f11a6a8f18ab7b4a417adcb8c90cb4eeaf&v=4,1,181,0,3419645,0,0,0,0,0,0,0,0,731936,98016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62004
wicharek,2009-06-13T13:08:58Z,https://avatars.githubusercontent.com/u/95025?u=f1d4b3f301a271e60f7bb20d1164304c9b8abdd3&v=4,2,3,67007,0,6155,0,0,0,20284,16943,2541204,0,0,13979,0,0,0,1545609,0,1878,0,0,0,0,0,0,0,0,0,0
paudebau,2009-06-13T14:05:07Z,https://avatars.githubusercontent.com/u/95035?v=4,2,2,0,48400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206
setton,2009-06-19T09:31:57Z,https://avatars.githubusercontent.com/u/96973?u=35b6836d7b97ce7e9f752928a787743d94bfa5d6&v=4,1,196,10025,2878937,629,0,0,0,0,0,120451,0,0,33375,0,0,0,8896,0,0,0,0,0,0,19956,0,0,0,0,44960777
tamsky,2009-06-19T10:24:48Z,https://avatars.githubusercontent.com/u/96978?v=4,1,173,44895,22786,0,0,0,486347,29207,0,4815,0,16428026,205363,0,0,33944,0,0,0,0,0,81,0,16213,72720,0,0,0,758783
ejetzer,2009-06-19T10:52:57Z,https://avatars.githubusercontent.com/u/96984?v=4,2,320,0,326223,0,0,0,0,0,2783,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449
foxsae,2009-06-23T04:24:32Z,https://avatars.githubusercontent.com/u/98041?u=050e8c1afcc095078c48928bea44893137801192&v=4,1,55,0,0,0,0,0,0,0,0,0,0,3915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
peterstuart,2009-06-23T04:37:09Z,https://avatars.githubusercontent.com/u/98044?u=77ae5ca4672f92cca422b7a4aecf44b400a94bc3&v=4,2,4287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18915
sjmiles,2009-06-23T04:37:56Z,https://avatars.githubusercontent.com/u/98045?u=9241f6cea91bdc0c2d64072162662fbb99137a5d&v=4,2,239,1275899,0,0,0,0,0,0,0,0,0,0,1470,0,0,0,0,0,0,0,0,0,0,6218,90966,0,0,0,0
DrkCloudStrife,2009-06-23T04:57:36Z,https://avatars.githubusercontent.com/u/98049?u=057431b77a16c8c7e859d5627c321496cfa6df0a&v=4,1,1526,88125,0,0,0,0,0,38915,0,0,0,0,20405,0,0,0,0,0,0,0,3577,0,0,428,4588,0,0,0,41827
sepeth,2009-06-29T15:17:20Z,https://avatars.githubusercontent.com/u/100005?u=be7d56ae35ee25d900438443894bbc6dbe69c5fc&v=4,2,16,795,45864,0,0,9628,0,0,1812519,83669,0,0,40113,0,0,0,0,0,0,0,0,0,0,1127,0,0,0,0,419207
wolfib,2009-06-29T15:54:01Z,https://avatars.githubusercontent.com/u/100017?v=4,1,231,420856,15493,0,0,0,2413,0,0,0,0,0,7250,0,0,0,0,0,0,0,0,0,0,3700,431,0,0,0,988
olimay,2009-07-05T19:25:07Z,https://avatars.githubusercontent.com/u/101905?v=4,2,4,0,51028,0,0,0,0,0,0,0,0,0,145,0,0,0,0,24207,0,0,0,0,0,0,0,0,0,0,0
mindplay-dk,2009-07-09T18:18:27Z,https://avatars.githubusercontent.com/u/103348?u=9dec6ffb1f13763026029ea729954193f7ac46c4&v=4,2,135,6032,0,0,0,235515,32908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gms1,2009-07-09T18:38:32Z,https://avatars.githubusercontent.com/u/103353?v=4,2,2,621,0,0,0,0,857764,0,0,0,0,0,10725,0,0,0,0,0,0,0,0,0,0,0,1763,0,0,0,781
ssilva,2009-07-09T19:00:29Z,https://avatars.githubusercontent.com/u/103355?u=6d19a1d1eeb1e876cb8de6fca256be81f68ed930&v=4,2,4,8962,0,0,0,0,0,0,0,0,0,40180,0,0,0,0,0,0,0,0,0,0,0,0,4847,0,0,0,0
pepelsbey,2009-07-15T16:06:21Z,https://avatars.githubusercontent.com/u/105274?u=173310b843e2751843265438af8cfb79eda02039&v=4,1,813,8015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10488,10811,0,0,0,11953
linus,2009-07-15T16:14:32Z,https://avatars.githubusercontent.com/u/105278?u=638b02776df75fd326eb051b8091c0434d66feaf&v=4,2,275,37954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16664,0,0,0,0,14498
firefart,2009-07-15T16:32:02Z,https://avatars.githubusercontent.com/u/105281?u=34b91b58b59ab25a46eef20861ee0200496d3b56&v=4,2,1589,0,5345,0,0,0,0,0,0,4815,0,153124,4880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25062
deriksson,2009-07-19T20:06:53Z,https://avatars.githubusercontent.com/u/106618?u=721e422abcee0c558b5b4c4f63d8b9b55c0ee4be&v=4,2,0,0,11536,36164,0,0,0,0,0,2602,0,904,2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12517
boivie,2009-07-19T20:07:23Z,https://avatars.githubusercontent.com/u/106619?u=40d955f343b2e591fc2d05816dd8e63904710cb3&v=4,2,421,29811,0,5470,0,0,0,0,0,85270,0,142007,1164,0,0,0,0,0,0,0,0,0,0,6308,8200,0,0,0,231658
